MISSOURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Individual Income Tax Returns: 
Selected Income and Tax Items by State, 
ZIP Code, and Size of Adjusted Gross Income, 
63011,"$75,000 under $100,000",2000,630,1170,150,1780,70,1010,1120,4430,** ,** ,** ,0,120,880,174714,2000,176704,1510,110042,1110,1781,850,5529,800,3917,180,137,340,4882,720,4210,550,11336,710,20398,** ,30,103,690,14817,150,2148,600,1990,80,21,** ,** ,70,443,50,324,260,300,1650,35141,1650,33953,570,1188,350,9184,31080,140,2597,320,1204,30,71,330,1406,280,149,350,2628,350,2641,260,2054,** ,** ,** ,** ,** ,** ,300,1472,** ,** ,570,1260,1990,129027,1990,16482,0,0,40,164,1030,2340,340,54,130,73,180,227,0,0,690,1912,50,19,270,931,** ,** ,40,290,1980,17726,0,0,0,0,50,92,100,95,** ,** ,1940,14142,1960,15168,0,0,0,0,610,1550,1390,4086,1300,3823,110,262,
63011,"$100,000 under $200,000",4810,630,3920,210,4350,150,2430,2320,13240,** ,0,** ,0,180,1790,676025,4810,683690,4010,478750,3060,5720,2430,16830,2300,12540,330,294,970,18799,2080,16666,1230,39805,1450,57928,50,100,384,1270,33389,510,10708,1770,7665,300,80,80,1068,200,1705,150,876,620,698,3740,88957,3740,86648,1060,2310,1060,31120,152892,240,4628,1000,6525,60,112,1020,5191,850,531,1050,9864,1060,10017,870,8611,30,183,70,32,40,86,970,6995,30,564,1590,5313,4800,550474,4800,83239,0,0,** ,** ,3100,8399,980,221,610,349,400,569,0,0,2360,7031,120,44,760,3255,0,0,** ,** ,4770,82281,0,0,0,0,** ,** ,360,344,0,0,4790,74840,4790,78514,50,10,** ,** ,1980,7201,2810,10882,2620,9799,260,1083,
63011,"$200,000 or more",2000,120,1820,60,1830,60,1230,600,6000,** ,** ,** ,0,40,670,684974,2000,693310,1790,461083,1600,6692,1410,24207,1350,19426,100,147,410,21148,1280,49601,490,25009,500,24286,** ,** ,** ,380,11027,460,64662,590,8336,70,18,100,2832,150,1948,20,215,0,0,1250,30400,1250,29831,270,569,750,31429,300950,50,1664,690,13113,60,202,730,4976,570,647,750,7421,750,7516,640,8107,** ,** ,40,42,70,433,710,10441,40,1440,950,9050,2000,614006,2000,132319,0,0,0,0,1430,4039,670,620,240,128,0,0,0,0,920,2747,50,15,380,3521,0,0,0,0,1990,127962,0,0,0,0,0,0,0,0,0,0,2000,128280,2000,135276,940,1306,980,1842,1090,16722,910,9274,710,5511,220,3763,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63012,,"5,100","2,170","2,250",560,"4,700",180,"2,150","3,510","10,120",30,0,30,0,660,"1,190","335,158","5,100","338,020","4,390","259,851","1,610","1,412",890,"2,664",800,"1,883",130,116,630,"6,123",710,"3,857",550,"9,797","1,080","26,416",0,170,498,780,"11,049",200,"14,247","1,200","2,862",130,35,0,0,100,706,80,369,560,570,"4,770","86,378","4,770","84,836",780,"1,541",330,"9,608","44,514",90,"1,849",290,"1,862",30,40,310,869,270,205,320,"2,297",330,"2,372",280,"2,402",0,0,0,0,0,0,250,"2,110",0,0,580,"3,639","4,210","240,043","4,180","35,188",0,0,80,89,"2,040","4,600",220,22,270,158,330,320,350,62,"1,570","3,831",40,28,460,"1,163",150,949,170,"1,055","4,930","41,100",610,"1,383",540,"1,223",490,898,250,202,60,50,"3,720","30,588","3,900","32,193",50,41,50,55,830,"2,496","4,150","11,376","4,100","10,768",60,405,
63012,"$1 under $25,000",1440,1110,150,150,1290,90,480,990,1530,30,0,30,0,170,300,17549,1440,17859,1130,13333,260,149,130,239,120,128,** ,** ,150,1093,100,101,110,586,210,1897,0,40,114,100,212,30,114,180,310,** ,** ,0,0,30,114,20,69,40,36,1430,18595,1430,18134,240,461,** ,** ,** ,30,746,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,** ,** ,0,0,50,20,560,3029,550,309,0,0,20,11,180,56,** ,** ,** ,** ,40,17,80,12,70,22,0,0,120,204,60,430,70,439,1310,2406,350,825,310,727,180,283,50,42,30,19,430,253,550,469,0,0,0,0,70,69,1260,2005,1250,1978,** ,** ,
63012,"$25,000 under $50,000",1140,620,270,210,1070,30,450,880,1980,** ,0,** ,0,220,250,41615,1140,41963,970,33814,270,127,140,139,130,91,** ,** ,120,925,110,260,100,972,230,3861,0,40,120,210,1584,** ,** ,210,348,** ,** ,0,0,** ,** ,** ,** ,110,100,1100,18216,1100,17868,170,348,40,1251,1402,** ,** ,20,45,30,40,30,62,30,12,40,137,40,138,30,186,0,0,0,0,0,0,30,100,0,0,100,132,1130,22537,1120,2459,0,0,60,78,480,564,30,1,50,32,70,68,200,39,320,423,** ,** ,80,216,90,519,70,428,1120,4603,260,558,230,496,220,417,40,34,30,31,880,1895,920,2126,0,0,0,0,120,178,1010,2653,1010,2633,30,65,
63012,"$50,000 under $75,000",780,260,370,120,710,40,330,560,1740,** ,0,** ,0,110,200,48690,780,49092,670,38361,250,227,140,588,120,340,40,29,100,772,100,301,90,1148,180,4870,0,30,85,160,2588,20,41,210,402,40,11,0,0,30,204,30,142,110,110,730,14224,730,13989,120,235,50,1186,3092,20,427,40,109,** ,** ,50,108,40,16,50,237,50,239,40,288,0,0,0,0,0,0,30,178,0,0,100,188,780,33128,770,3985,0,0,** ,** ,380,909,30,2,30,17,60,61,70,11,320,802,20,12,70,161,** ,** ,30,188,770,4879,** ,** ,** ,** ,90,198,40,32,** ,** ,690,3076,710,3258,0,0,0,0,140,265,640,1884,630,1855,** ,** ,
63012,"$75,000 under $100,000",660,120,480,50,610,** ,310,460,1680,** ,0,** ,0,80,170,56572,660,57026,600,45744,250,182,140,498,130,381,30,17,90,462,110,437,90,1672,170,4593,0,30,80,140,2851,30,211,200,454,30,7,0,0,** ,** ,** ,** ,120,124,600,13398,600,13186,110,212,60,1449,5344,40,676,60,212,** ,** ,60,144,50,36,60,391,60,388,50,338,0,0,0,0,0,0,50,231,0,0,90,174,660,41499,660,5164,0,0,** ,** ,340,961,40,3,60,32,60,63,0,0,290,849,** ,** ,60,128,** ,** ,** ,** ,650,5704,0,0,0,0,** ,** ,40,33,0,0,640,4203,640,4379,0,0,0,0,140,294,520,1615,510,1583,** ,** ,
63012,"$100,000 under $200,000",950,60,860,30,890,20,480,580,2800,0,0,0,0,80,230,124832,950,125810,890,102832,490,450,270,663,240,474,60,70,140,1372,220,1435,160,5419,260,9187,0,30,99,170,3814,70,2047,360,978,60,17,0,0,40,388,30,158,180,200,820,19874,820,19610,140,285,130,3482,17827,** ,** ,120,762,** ,** ,120,379,110,91,120,1070,130,1145,120,1110,0,0,0,0,0,0,100,769,0,0,180,677,950,100708,950,14575,0,0,** ,** ,580,1800,80,5,130,77,100,111,0,0,510,1565,20,16,100,269,0,0,** ,** ,950,14654,0,0,0,0,0,0,80,61,0,0,950,12775,950,13215,** ,** ,0,0,290,913,660,2344,650,2279,30,340,
63012,"$200,000 or more",130,** ,120,** ,130,** ,100,40,390,0,0,0,0,** ,40,45900,130,46270,130,25767,90,277,70,537,60,469,** ,** ,30,1499,70,1323,** ,** ,30,2008,0,** ,** ,** ,** ,50,11834,40,370,** ,** ,0,0,** ,** ,0,0,0,0,90,2071,90,2049,** ,** ,50,2240,16849,0,0,50,734,** ,** ,50,176,40,50,50,462,50,462,40,480,0,0,0,0,0,0,40,832,0,0,60,2448,130,39142,130,8696,0,0,0,0,80,310,40,11,** ,** ,0,0,0,0,60,170,0,0,30,185,0,0,0,0,130,8854,0,0,0,0,0,0,0,0,0,0,130,8386,130,8746,50,41,50,55,70,777,60,875,50,440,** ,** ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63013,,790,320,390,60,720,30,480,500,"1,590",0,0,0,0,100,230,"48,531",790,"48,946",640,"35,743",310,270,190,680,160,486,0,0,100,556,170,"1,100",100,"1,275",210,"4,985",80,30,53,160,"2,146",60,"1,815",170,415,0,0,0,0,0,0,0,0,70,74,760,"14,148",760,"13,812",160,329,20,573,"4,057",0,0,0,0,0,0,0,0,0,0,30,190,30,190,0,0,0,0,0,0,0,0,0,0,0,0,90,378,620,"33,807",620,"4,649",0,0,0,0,290,661,40,3,30,21,30,35,60,11,200,543,0,0,70,142,30,245,40,248,750,"5,809",100,238,90,214,80,152,0,0,0,0,560,"3,989",580,"4,214",0,0,0,0,120,280,630,"1,880",620,"1,779",0,0,
63013,"$1 under $25,000",250,180,40,30,220,30,130,150,300,0,0,0,0,40,70,3060,250,3088,180,2303,70,40,40,66,40,44,0,0,30,82,40,45,20,86,50,479,** ,** ,** ,20,39,** ,** ,30,28,0,0,0,0,0,0,0,0,** ,** ,250,3446,250,3350,50,96,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,90,449,90,44,0,0,0,0,20,9,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,40,68,30,245,40,248,220,450,70,166,60,153,40,59,0,0,0,0,70,35,90,66,0,0,0,0,** ,** ,210,395,210,388,0,0,
63013,"$25,000 under $50,000",170,90,50,30,160,** ,100,120,290,0,0,0,0,30,40,6140,170,6212,140,4773,50,54,30,37,30,25,0,0,30,115,20,43,20,211,50,659,50,30,53,40,280,30,147,30,72,0,0,0,0,0,0,0,0,** ,** ,160,2752,160,2684,30,68,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,30,34,160,3315,160,359,0,0,0,0,70,63,** ,** ,** ,** ,** ,** ,60,11,50,55,0,0,** ,** ,** ,** ,** ,** ,160,682,30,72,30,61,40,93,0,0,0,0,130,296,130,335,0,0,0,0,30,32,140,374,140,371,0,0,
63013,"$50,000 under $75,000",120,30,80,** ,110,** ,80,80,260,0,0,0,0,30,40,7381,120,7420,100,5538,50,29,30,83,20,69,0,0,** ,** ,30,115,20,254,40,1069,** ,** ,** ,40,572,** ,** ,20,39,0,0,0,0,0,0,0,0,40,37,120,2475,120,2410,30,65,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,120,4819,120,546,0,0,0,0,50,123,** ,** ,** ,** ,** ,** ,** ,** ,30,100,0,0,** ,** ,0,0,** ,** ,120,734,0,0,0,0,** ,** ,0,0,0,0,110,423,110,439,0,0,0,0,40,55,100,315,100,309,0,0,
63013,"$75,000 under $100,000",100,20,80,** ,90,** ,70,70,270,0,0,0,0,** ,40,8772,100,8829,80,6169,50,23,30,143,20,75,0,0,20,140,20,71,20,319,30,1078,30,** ,** ,30,711,** ,** ,30,57,0,0,0,0,0,0,0,0,** ,** ,100,2263,100,2202,50,100,20,573,4057,0,0,0,0,0,0,0,0,0,0,30,190,30,190,0,0,0,0,0,0,0,0,0,0,0,0,20,60,100,6334,100,748,0,0,0,0,50,146,** ,** ,30,21,30,35,0,0,40,129,0,0,30,74,0,0,0,0,100,900,0,0,0,0,** ,** ,0,0,0,0,100,603,100,653,0,0,0,0,** ,** ,80,282,80,280,0,0,
63013,"$100,000 under $200,000",130,** ,140,** ,140,** ,100,80,410,0,0,0,0,** ,40,17102,130,17321,140,16960,90,124,60,351,50,273,0,0,20,219,60,826,20,405,40,1700,** ,** ,** ,30,544,30,1668,60,219,0,0,0,0,0,0,0,0,30,37,130,3212,130,3166,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,40,284,130,13660,130,1942,0,0,0,0,100,320,40,3,** ,** ,** ,** ,0,0,80,259,0,0,** ,** ,0,0,0,0,130,2057,0,0,0,0,0,0,0,0,0,0,130,1660,130,1718,0,0,0,0,50,193,100,514,90,431,0,0,
63013,"$200,000 or more",20,** ,** ,0,** ,** ,** ,** ,60,0,0,0,0,0,** ,6076,20,"** 60,760",** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,20,5230,20,1010,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,20,986,0,0,0,0,0,0,0,0,0,0,20,972,20,1003,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63014,,380,160,170,40,350,0,220,240,720,0,0,0,0,50,140,"19,564",380,"19,720",290,"12,631",140,107,70,200,70,130,0,0,50,313,60,413,50,609,90,"2,218",40,20,41,70,"1,075",0,0,80,156,0,0,0,0,0,0,0,0,20,13,360,"6,741",360,"6,558",100,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,110,290,"12,696",290,"1,621",0,0,0,0,140,258,0,0,0,0,0,0,30,5,100,204,0,0,30,60,0,0,0,0,350,"2,168",70,128,60,120,50,86,0,0,0,0,220,"1,358",250,"1,493",0,0,0,0,60,119,290,827,290,805,0,0,
63014,"$1 under $25,000",130,90,20,** ,110,0,50,80,160,0,0,0,0,** ,40,1517,130,"** 15,170",90,1151,50,31,** ,** ,** ,** ,0,0,** ,** ,** ,** ,30,238,40,406,** ,20,41,20,115,0,0,** ,** ,0,0,0,0,0,0,0,0,20,13,130,1922,130,1850,40,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,232,40,25,0,0,0,0,** ,** ,0,0,0,0,0,0,** ,** ,** ,** ,0,0,** ,** ,0,0,0,0,110,193,40,62,30,59,** ,** ,0,0,0,0,30,21,40,29,0,0,0,0,** ,** ,100,165,100,159,0,0,
63014,"$25,000 under $50,000",100,70,30,40,100,0,50,80,190,0,0,0,0,50,20,3637,100,3726,90,3230,** ,** ,40,76,40,49,0,0,** ,** ,30,85,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,50,89,0,0,0,0,0,0,0,0,** ,** ,90,1607,90,1586,30,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,100,1869,100,203,0,0,0,0,70,66,0,0,0,0,0,0,30,5,60,94,0,0,30,60,0,0,0,0,100,439,30,66,30,61,50,86,0,0,0,0,60,141,70,162,0,0,0,0,30,54,90,295,90,291,0,0,
63014,"$50,000 under $75,000",60,** ,40,** ,50,0,40,40,120,0,0,0,0,** ,30,3531,60,"** 35,310",40,2310,30,27,** ,** ,** ,** ,0,0,50,313,** ,** ,** ,** ,20,520,40,** ,** ,20,307,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,50,1118,50,1086,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,60,2316,60,268,0,0,0,0,20,57,0,0,0,0,0,0,** ,** ,** ,** ,0,0,** ,** ,0,0,0,0,50,331,0,0,0,0,** ,** ,0,0,0,0,50,211,50,230,0,0,0,0,** ,** ,40,135,40,129,0,0,
63014,"$75,000 under $100,000",50,** ,40,0,50,0,40,20,120,0,0,0,0,** ,50,4109,50,4176,40,2590,30,25,30,124,30,81,0,0,** ,** ,30,328,20,371,30,1292,** ,** ,** ,30,653,0,0,30,67,0,0,0,0,0,0,0,0,** ,** ,50,1106,50,1073,30,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,79,50,2907,50,331,0,0,0,0,20,49,0,0,0,0,0,0,0,0,40,110,0,0,** ,** ,0,0,0,0,50,363,0,0,0,0,** ,** ,0,0,0,0,40,281,50,303,0,0,0,0,30,65,30,83,30,81,0,0,
63014,"$100,000 under $200,000",40,** ,40,0,40,0,40,20,130,0,0,0,0,** ,** ,6770,40,"** 67,700",30,3350,30,24,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,40,988,40,963,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,40,5372,40,794,0,0,0,0,30,86,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,40,842,0,0,0,0,0,0,0,0,0,0,40,704,40,769,0,0,0,0,** ,** ,30,149,30,145,0,0,
63014,"$200,000 or more",** ,** ,** ,** ,** ,0,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,** ,** ,0,0,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63015,,"1,070",480,480,100,990,40,510,740,"2,020",0,0,0,0,140,300,"59,241","1,070","59,736",900,"45,489",320,191,190,628,180,355,20,16,160,"1,263",170,441,120,"1,376",250,"6,019",20,30,90,180,"2,273",30,235,230,495,0,0,0,0,0,0,0,0,100,116,"1,010","18,386","1,010","18,018",190,368,60,"1,499","7,155",0,0,50,331,0,0,60,181,50,39,60,423,60,438,40,385,0,0,0,0,0,0,40,369,0,0,120,265,840,"40,298",830,"5,488",0,0,20,17,350,646,40,1,30,15,40,56,70,11,260,516,0,0,110,270,40,336,40,343,"1,040","6,990",180,371,150,333,110,192,30,31,0,0,740,"4,841",800,"5,194",0,0,0,0,170,374,880,"2,227",870,"2,188",0,0,
63015,"$1 under $25,000",360,250,60,40,330,** ,150,250,490,0,0,0,0,40,100,4483,360,4543,270,3143,70,30,30,53,30,41,** ,** ,60,284,30,5,20,151,70,729,20,** ,** ,30,47,** ,** ,50,60,0,0,0,0,0,0,0,0,** ,** ,360,5182,360,5045,80,137,** ,** ,0,0,0,0,0,0,0,0,0,** ,** ,0,0,0,0,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,130,756,120,78,0,0,20,17,40,14,20,0,** ,** ,20,24,** ,** ,** ,** ,0,0,40,61,20,162,20,160,330,624,120,242,100,216,50,76,** ,** ,0,0,100,64,140,125,0,0,0,0,30,23,310,523,310,517,0,0,
63015,"$25,000 under $50,000",260,140,80,40,240,40,110,200,440,0,0,0,0,50,70,9468,260,9553,220,7322,70,48,30,99,30,64,** ,** ,30,259,30,107,50,370,60,1059,** ,30,90,50,400,** ,** ,50,85,0,0,0,0,0,0,0,0,30,24,260,4362,260,4269,40,93,** ,** ,** ,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,0,0,60,110,260,5024,260,544,0,0,** ,** ,90,92,** ,** ,** ,** ,** ,** ,70,11,80,80,0,0,40,106,20,174,20,183,260,1044,60,129,50,117,60,116,0,0,0,0,210,451,220,515,0,0,0,0,30,45,230,574,230,574,0,0,
63015,"$50,000 under $75,000",150,50,80,20,140,** ,80,100,330,0,0,0,0,30,40,9177,150,9273,130,7171,40,42,40,111,30,61,20,16,30,238,30,31,** ,** ,30,828,** ,** ,** ,30,454,** ,** ,40,96,0,0,0,0,0,0,0,0,20,32,130,2684,130,2630,30,54,30,606,1965,0,0,20,79,0,0,30,88,20,13,30,163,30,177,20,158,0,0,0,0,0,0,20,54,0,0,** ,** ,150,6050,150,719,0,0,0,0,80,164,** ,** ,30,15,** ,** ,** ,** ,60,143,0,0,** ,** ,0,0,0,0,150,915,** ,** ,** ,** ,** ,** ,30,31,0,0,130,555,140,602,0,0,0,0,30,68,120,380,120,379,0,0,
63015,"$75,000 under $100,000",120,40,100,** ,110,** ,60,90,290,0,0,0,0,20,40,10707,120,10748,110,8557,50,16,30,36,30,30,** ,** ,** ,** ,20,45,20,363,40,845,** ,** ,** ,30,621,30,235,30,41,0,0,0,0,0,0,0,0,20,22,110,2611,110,2568,20,43,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,** ,** ,0,0,20,26,120,7832,120,955,0,0,0,0,50,119,20,1,** ,** ,20,32,0,0,40,109,0,0,** ,** ,0,0,0,0,120,1114,0,0,0,0,** ,** ,** ,** ,0,0,120,836,120,854,0,0,0,0,20,63,100,323,100,320,0,0,
63015,"$100,000 under $200,000",180,** ,160,** ,170,** ,110,100,470,0,0,0,0,** ,50,25406,180,25619,170,19296,90,55,60,329,60,159,** ,** ,40,482,60,253,30,492,50,2558,** ,** ,** ,40,751,** ,** ,60,213,0,0,0,0,0,0,0,0,30,38,150,3547,150,3506,20,41,30,893,5190,0,0,30,252,0,0,30,93,30,26,30,260,30,261,20,227,0,0,0,0,0,0,20,315,0,0,40,129,180,20636,180,3192,0,0,** ,** ,90,257,** ,** ,** ,** ,** ,** ,0,0,80,184,0,0,30,103,0,0,** ,** ,180,3293,0,0,0,0,0,0,** ,** ,0,0,180,2935,180,3098,0,0,0,0,60,175,120,427,110,398,0,0,
63015,"$200,000 or more",** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,0,0,** ,** ,0,0,** ,** ,** ,** ,** ,** ,0,0,** ,** ,** ,** ,** ,** ,** ,** ,0,0,0,0,** ,** ,0,0,** ,** ,0,0,** ,** ,** ,** ,0,0,0,0,0,0,0,0,0,0,** ,** ,** ,** ,0,0,0,0,** ,** ,** ,** ,** ,** ,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63016,,"3,820","1,710","1,670",390,"3,510",130,"1,930","2,580","7,220",40,0,40,0,450,"1,050","215,224","3,820","217,030","3,150","162,807","1,270",949,600,"1,703",550,"1,190",100,71,490,"4,596",470,"1,744",460,"7,285",900,"20,096",40,150,498,680,"9,324",100,"2,981",780,"1,806",60,18,0,0,70,388,30,148,310,336,"3,620","65,487","3,620","64,063",720,"1,424",190,"5,199","22,456",70,871,160,894,0,0,180,497,160,128,180,"1,254",180,"1,291",150,"1,362",0,0,0,0,0,0,150,"1,107",0,0,390,"1,301","3,000","146,621","3,000","20,209",0,0,70,57,"1,280","2,567",110,8,150,93,180,218,220,42,960,"2,129",30,37,370,933,120,951,130,"1,017","3,630","24,853",560,"1,205",490,"1,049",400,694,140,131,50,32,"2,680","17,642","2,840","18,811",20,22,20,16,600,"1,776","3,100","7,705","3,090","7,590",40,127,
63016,"$1 under $25,000",1270,930,170,150,1150,60,550,840,1530,40,0,40,0,170,320,15317,1270,15527,940,11108,280,186,100,111,90,67,** ,** ,170,1078,80,-10,100,526,240,2184,** ,20,70,100,203,20,77,170,210,0,0,0,0,20,44,0,0,40,28,1250,17286,1250,16785,260,501,** ,** ,** ,** ,** ,** ,** ,0,0,30,72,30,15,** ,** ,** ,** ,20,147,0,0,0,0,0,0,** ,** ,0,0,30,26,470,2571,480,273,0,0,30,15,120,42,** ,** ,** ,** ,** ,** ,40,6,60,24,0,0,130,190,70,533,70,541,1120,2123,360,798,320,704,170,258,40,35,50,32,400,231,510,424,0,0,0,0,100,77,1070,1775,1070,1772,** ,** ,
63016,"$25,000 under $50,000",880,470,260,130,820,40,450,650,1540,** ,0,** ,0,140,240,32250,880,32514,730,24251,230,130,120,302,120,196,30,19,90,897,100,300,110,1145,200,3685,** ,40,135,200,1516,** ,** ,150,264,** ,** ,0,0,20,97,** ,** ,60,62,860,14651,860,14300,170,351,40,843,953,40,449,** ,** ,0,0,** ,** ,** ,** ,30,119,30,120,** ,** ,0,0,0,0,0,0,40,231,0,0,90,136,860,16936,850,1829,0,0,40,42,340,388,20,1,40,21,40,38,130,26,230,312,** ,** ,70,177,50,418,40,303,860,3409,200,407,170,345,160,304,** ,** ,** ,** ,680,1441,720,1637,0,0,0,0,100,161,770,1929,770,1926,** ,** ,
63016,"$50,000 under $75,000",600,210,310,70,550,** ,320,430,1290,** ,0,** ,0,70,180,37234,600,37520,510,28616,220,191,100,272,90,178,** ,** ,80,593,80,229,80,1202,140,3760,40,30,101,150,2411,30,347,130,286,40,11,0,0,** ,** ,30,148,60,66,570,11240,570,11021,110,219,30,554,1647,** ,** ,40,92,0,0,30,68,20,24,30,154,30,159,20,157,0,0,0,0,0,0,** ,** ,0,0,70,134,600,25282,600,3026,0,0,** ,** ,270,595,20,1,30,16,30,42,50,10,210,514,30,37,40,120,** ,** ,20,173,590,3786,** ,** ,** ,** ,70,132,20,20,** ,** ,540,2431,550,2587,0,0,0,0,100,186,490,1383,490,1369,** ,** ,
63016,"$75,000 under $100,000",470,70,370,40,430,30,250,330,1190,** ,0,** ,0,40,120,40385,470,40737,420,31862,210,97,90,346,80,210,30,21,60,751,60,354,60,1335,130,3275,** ,30,99,90,1968,** ,** ,140,352,** ,** ,0,0,30,247,** ,** ,70,77,430,9900,430,9764,70,136,30,855,2974,30,422,30,122,0,0,30,67,30,18,30,199,30,205,30,190,0,0,0,0,0,0,30,184,0,0,70,170,470,29445,470,3599,0,0,** ,** ,220,643,20,2,30,23,50,60,0,0,200,550,** ,** ,60,153,** ,** ,** ,** ,460,4129,0,0,0,0,** ,** ,30,29,0,0,460,2956,460,3128,0,0,0,0,90,168,380,1165,380,1144,** ,** ,
